URL,Surface
https://airportdatabase.net/philippines/bacolod-silay-city-international-airport-bcd_35178.html,3
https://airportdatabase.net/philippines/bagabag-airport_5731.html,3
https://airportdatabase.net/philippines/bancasi-airport-bxu_5698.html,3
https://airportdatabase.net/philippines/basa-air-base_5717.html,3
https://airportdatabase.net/philippines/basco-airport-bso_5723.html,3
https://airportdatabase.net/philippines/bislig-airport-bph_5699.html,3
https://airportdatabase.net/philippines/borongan-airport-bpr_5750.html,3
https://airportdatabase.net/philippines/bulan-airport_32229.html,3
https://airportdatabase.net/philippines/cagayan-de-oro-airport-cgy_5704.html,3
https://airportdatabase.net/philippines/cagayan-de-sulu-airport-cdy_30818.html,2
https://airportdatabase.net/philippines/calapan-airport_32228.html,3
https://airportdatabase.net/philippines/calbayog-airport-cyp_5734.html,3
https://airportdatabase.net/philippines/camiguin-airport-cgm_5701.html,3
https://airportdatabase.net/philippines/castillejos-airport_32227.html,0
https://airportdatabase.net/philippines/catarman-national-airport-crm_5737.html,3
https://airportdatabase.net/philippines/cauayan-airport-cyz_5730.html,3
https://airportdatabase.net/philippines/corregidor-airport_32222.html,1
https://airportdatabase.net/philippines/cuyo-airport-cyu_30869.html,1
https://airportdatabase.net/philippines/daet-airport-dte_5716.html,3
https://airportdatabase.net/philippines/daniel-z-romualdez-airport-tac_5732.html,3
https://airportdatabase.net/philippines/diosdado-macapagal-international-airport-crk_5687.html,3
https://airportdatabase.net/philippines/dipolog-airport-dpl_5700.html,3
https://airportdatabase.net/philippines/drjuan-c-angara-airport-bqa_5725.html,3
https://airportdatabase.net/philippines/el-nido-airport-eni_31007.html,3
https://airportdatabase.net/philippines/evelio-javier-airport-euq_5746.html,2
https://airportdatabase.net/philippines/fernando-air-base_5720.html,3
https://airportdatabase.net/philippines/francisco-bangoy-international-airport-dvo_5697.html,3
https://airportdatabase.net/philippines/francisco-b-reyes-airport-usu_5749.html,3
https://airportdatabase.net/philippines/general-santos-international-airport-ges_5695.html,3
https://airportdatabase.net/philippines/godofredo-p-ramos-airport-mph_5736.html,3
https://airportdatabase.net/philippines/guiuan-airport-gui_5738.html,3
https://airportdatabase.net/philippines/hilongos-airport_32231.html,1
https://airportdatabase.net/philippines/iba-airport_32226.html,3
https://airportdatabase.net/philippines/iligan-airport-ign_5702.html,3
https://airportdatabase.net/philippines/iloilo-international-airport-ilo_5739.html,3
https://airportdatabase.net/philippines/ipil-airport-ipe_31683.html,3
https://airportdatabase.net/philippines/itbayat-airport_32221.html,3
https://airportdatabase.net/philippines/jolo-airport-jol_5703.html,3
https://airportdatabase.net/philippines/jomalig-island-airport_32220.html,1
https://airportdatabase.net/philippines/kalibo-international-airport-klo_5741.html,3
https://airportdatabase.net/philippines/labo-airport-ozc_5706.html,3
https://airportdatabase.net/philippines/laoag-international-airport-lao_5688.html,3
https://airportdatabase.net/philippines/legazpi-city-international-airport-lgp_5690.html,3
https://airportdatabase.net/philippines/lingayen-airport_5718.html,3
https://airportdatabase.net/philippines/loakan-airport-bag_5715.html,3
https://airportdatabase.net/philippines/lubang-airport-lbx_5692.html,3
https://airportdatabase.net/philippines/lucena-airport_32225.html,3
https://airportdatabase.net/philippines/maasin-airport_5714.html,3
https://airportdatabase.net/philippines/mactan-cebu-international-airport-ceb_5742.html,3
https://airportdatabase.net/philippines/malabang-airport-mlp_31919.html,3
https://airportdatabase.net/philippines/malaybalay-airport_32224.html,3
https://airportdatabase.net/philippines/malita-airport_5440.html,3
https://airportdatabase.net/philippines/mamburao-airport-mbo_5721.html,3
https://airportdatabase.net/philippines/marinduque-airport-mrq_5729.html,3
https://airportdatabase.net/philippines/mati-national-airport-mxi_5708.html,3
https://airportdatabase.net/philippines/moises-r-espinosa-airport-mbt_5740.html,3
https://airportdatabase.net/philippines/naga-airport-wnp_5722.html,3
https://airportdatabase.net/philippines/ninoy-aquino-international-airport-mnl_5689.html,3
https://airportdatabase.net/philippines/nonoc-airport_5436.html,3
https://airportdatabase.net/philippines/ormoc-airport-omc_5743.html,3
https://airportdatabase.net/philippines/pagadian-airport-pag_5707.html,3
https://airportdatabase.net/philippines/pagbilao-grande-island-airport_5435.html,3
https://airportdatabase.net/philippines/palanan-municipal-airport_46514.html,2
https://airportdatabase.net/philippines/pasar-airport_5438.html,3
https://airportdatabase.net/philippines/pinamalayan-airport_5685.html,3
https://airportdatabase.net/philippines/plaridel-airport_32230.html,3
https://airportdatabase.net/philippines/puerto-princesa-airport-pps_5744.html,3
https://airportdatabase.net/philippines/romblon-airport-tbh_5748.html,3
https://airportdatabase.net/philippines/roxas-airport-rxs_5745.html,3
https://airportdatabase.net/philippines/san-fernando-airport-sfe_5726.html,3
https://airportdatabase.net/philippines/sanga-sanga-airport-sgs_5705.html,3
https://airportdatabase.net/philippines/sangley-point-air-base-nsp_5691.html,3
https://airportdatabase.net/philippines/san-jose-airport-sji_5719.html,3
https://airportdatabase.net/philippines/siargao-airport-iao_5713.html,3
https://airportdatabase.net/philippines/sibulan-airport-dgt_5735.html,3
https://airportdatabase.net/philippines/subic-bay-international-airport-sfs_5686.html,3
https://airportdatabase.net/philippines/surigao-airport-sug_5710.html,3
https://airportdatabase.net/philippines/tagbilaran-airport-tag_5747.html,3
https://airportdatabase.net/philippines/tambler-airport_5709.html,3
https://airportdatabase.net/philippines/tandag-airport-tdg_5711.html,3
https://airportdatabase.net/philippines/tuguegarao-airport-tug_5727.html,3
https://airportdatabase.net/philippines/vigan-airport_5724.html,3
https://airportdatabase.net/philippines/virac-airport-vrc_5728.html,3
https://airportdatabase.net/philippines/zamboanga-international-airport-zam_5712.html,3
https://airportdatabase.net/samoa/asau-airport-aau_30608.html,3
https://airportdatabase.net/samoa/fagalii-airport-fgi_31127.html,3
https://airportdatabase.net/samoa/faleolo-international-airport-apw_4976.html,3
https://airportdatabase.net/samoa/maota-airport-mxs_35173.html,3
https://airportdatabase.net/solomon-islands/auki-airport-aks_30634.html,1
https://airportdatabase.net/solomon-islands/babanakira-airport-mbu_31885.html,0
https://airportdatabase.net/solomon-islands/ballalae-airport-bas_30678.html,1
https://airportdatabase.net/solomon-islands/fera-maringe-airport-fre_35167.html,0
https://airportdatabase.net/solomon-islands/honiara-international-airport-hir_3.html,3
https://airportdatabase.net/solomon-islands/marau-airport-rus_32238.html,0
https://airportdatabase.net/solomon-islands/mono-airport-mny_31932.html,0
https://airportdatabase.net/solomon-islands/munda-airport-mua_4.html,3
https://airportdatabase.net/solomon-islands/ngorangora-airport-ira_31686.html,1
https://airportdatabase.net/solomon-islands/nusatupe-airport-gzo_31563.html,3
https://airportdatabase.net/solomon-islands/parasi-airport-prs_32174.html,0
https://airportdatabase.net/solomon-islands/ramata-airport-rbv_35170.html,1
https://airportdatabase.net/solomon-islands/rennell-tingoa-airport-rnl_35171.html,1
https://airportdatabase.net/solomon-islands/santa-cruz-graciosa-bay-luova-airport-scz_32275.html,1
https://airportdatabase.net/solomon-islands/sege-airport-egm_30989.html,1
https://airportdatabase.net/solomon-islands/suavanao-airport-vao_32564.html,0
https://airportdatabase.net/solomon-islands/uru-harbour-airport-atd_35172.html,1
https://airportdatabase.net/taiwan/chiayi-airport-cyi_5517.html,3
https://airportdatabase.net/taiwan/chihhang-air-base_5525.html,3
https://airportdatabase.net/taiwan/chi-mei-airport-cmj_30834.html,3
https://airportdatabase.net/taiwan/gangshan-air-force-base_5509.html,3
https://airportdatabase.net/taiwan/hengchun-airport-hcn_5518.html,3
https://airportdatabase.net/taiwan/hsinchu-air-base_5523.html,3
https://airportdatabase.net/taiwan/hualien-air-base_44574.html,3
https://airportdatabase.net/taiwan/hualien-airport-hun_5530.html,3
https://airportdatabase.net/taiwan/kaohsiung-international-airport-khh_5516.html,3
https://airportdatabase.net/taiwan/kinmen-airport-knh_5510.html,3
https://airportdatabase.net/taiwan/lanyu-airport-kyd_5519.html,3
https://airportdatabase.net/taiwan/longtan-air-base_5512.html,3
https://airportdatabase.net/taiwan/lyudao-airport-gni_5515.html,3
https://airportdatabase.net/taiwan/makung-airport-mzg_5524.html,3
https://airportdatabase.net/taiwan/matsu-beigan-airport-mfk_5521.html,3
https://airportdatabase.net/taiwan/matsu-nangan-airport-lzn_5513.html,3
https://airportdatabase.net/taiwan/penghu-airport_42426.html,3
https://airportdatabase.net/taiwan/pingtung-north-airport-pif_5526.html,3
https://airportdatabase.net/taiwan/pingtung-south-airport_5511.html,3
https://airportdatabase.net/taiwan/pratas-island_42427.html,3
https://airportdatabase.net/taiwan/taichung-airport-txg_32487.html,3
https://airportdatabase.net/taiwan/taichung-ching-chuang-kang-airport-rmq_5520.html,3
https://airportdatabase.net/taiwan/tainan-airport-tnn_5522.html,3
https://airportdatabase.net/taiwan/taipei-songshan-airport-tsa_5527.html,3
https://airportdatabase.net/taiwan/taitung-airport-ttt_5514.html,3
https://airportdatabase.net/taiwan/taiwan-taoyuan-international-airport-tpe_5528.html,3
https://airportdatabase.net/taiwan/taoyuan-air-base_32199.html,3
https://airportdatabase.net/taiwan/wang-an-airport-wot_5529.html,3
https://airportdatabase.net/taiwan/zuoying-naval-airfield_42429.html,3
https://airportdatabase.net/tonga/fuaamotu-international-airport-tbu_4962.html,3
https://airportdatabase.net/tonga/kaufana-airport-eua_31024.html,2
https://airportdatabase.net/tonga/kuini-lavenia-airport-ntt_32052.html,2
https://airportdatabase.net/tonga/lifuka-island-airport-hpa_4963.html,3
https://airportdatabase.net/tonga/mataaho-airport-nfo_32024.html,2
https://airportdatabase.net/tonga/vavau-international-airport-vav_4964.html,3
https://airportdatabase.net/tuvalu/funafuti-international-airport-fun_44571.html,3
https://airportdatabase.net/american-samoa/fitiuta-airport-faq_4977.html,3
https://airportdatabase.net/american-samoa/ofu-village-airport-ofu_32097.html,3
https://airportdatabase.net/american-samoa/pago-pago-international-airport-ppg_4978.html,3
https://airportdatabase.net/american-samoa/tau-airport-tav_32422.html,2
https://airportdatabase.net/guam/andersen-air-force-base-uam_5432.html,3
https://airportdatabase.net/guam/antonio-b-won-pat-international-airport-gum_5433.html,3
